GRADE 10|  828  28| 5874  23| 1982  16|  224  11| 8908  21 |,,,43  27|  299  16|  142  15|,,,13  16|  497  16 | 9405  20,
GRADE 11|  627  21| 5260  20| 1667  14|  178,9| 7732  18 |,,38  24|  295  16|  112  11|,,,45|  449  15 | 8181  18,
GRADE 12|  1716| 4683  18| 3116  26|  417  20| 8387  19 |,,,16  10|  264  15|  222  23|,,,18  23|  520  17 | 8907  19,
MORE THAN GRADE 12  |391| 22639| 1952  16|  343  17| 4597  11 |,,,149|  450  25|  276  28|,,,20  25|  760  25 | 5357  12,
---------------------------------------------------------------------------------------------------------------------------------,,,,,,,
Total reported| 2944 100|25874 100|12123 100| 2074 100|43015 100 |  161 100| 1820 100|  975 100|,,,,,,79 100| 3035 100 |46050 100,
|||,|||,,||,|,,||,
Percent reported|96.4|97.8|97.3|,97.7|97.5 |,,95.8|96.0|96.9|,,,94.0|96.3 |97.5,
|||,|||,,||,|,,||,
|||,|||,,||,|,,||,
NOT REPORTED|  109|  591|  336,|48| 1084|,,7|75|31,|,,5|  118| 1202,
---------------------------------------------------------------------------------------------------------------------------------,,,,,,,
Total| 3053|26465|12459,| 2122|44099|  168,,| 1895| 1006,|,,84| 3153|47252,
|||,|||,,||,|,,||,
|||,|||,,||,|,,||,
|||,|||,,||,|,,||,
|||,|||,,||,|,,||,
|||,|||,,||,|,,||,
AVG EDUCATION LEVEL |9.75  |  10.80  |  11.54  |  10.43  |  10.92,|  11.18  |  13.14  |  13.73  |  11.78  |  13.19,,,,,|  11.07,
LESS THAN GRADE 6| 1069  40| 8532  35| 4827  43|  857  45|15285  38 |,34  23|  407  24|  272  29|,27  36|  740  26 |16025  37
6TH THRU 8TH GRADE  |  596  22| 5423  22| 2449  22|  353  18| 8821  22 |,32  22|  325  19|  189  20|,12  16|  558  19 | 9379  22
GRADE 9|  2248| 22169|  8528|  1437| 34359 |,16  11|  1509|637|,45|  2338 | 36688
GRADE 10|  1074| 11545|  4274|794| 17674 |,85|815|323|,34|  1244 | 18914
GRADE 11|  1204| 11035|  4094|603| 16924 |,43|724|344|,57|  1154 | 18074
GRADE 12|  379  14| 3911  16| 1841  16|  356  19| 6487  16 |,85|  1509|768|,57|  2398 | 6726  16
MORE THAN GRADE 12  |  1767| 20068|  5525|653| 27997 |,44  30|  538  31|  265  28|,19  25|  866  30 | 36658
---------------------------------------------------------------------------------------------------------------------------------,,
Total reported| 2671 100|24345 100|11357 100| 1913 100|40286 100 |  146 100| 1723 100|  931 100|,,75 100| 2875 100 |43161 100
||||||,|||,||
Percent reported|87.5|92.0|91.2|90.2|91.4 |,86.9|90.9|92.5|,89.3|91.2 |91.3
||||||,|||,||
||||||,|||,||
NOT REPORTED|  382| 2120| 1102|  209| 3813|,22|  172|75|,9|  278| 4091
---------------------------------------------------------------------------------------------------------------------------------,,
Total| 3053|26465|12459| 2122|44099|  168,| 1895| 1006|,84| 3153|47252
||||||,|||,||
||||||,|||,||
||||||,|||,||
||||||,|||,||
||||||,|||,||
AVG READING SCORE|7.59  |7.99  |7.28  |7.10  |7.72|,9.11  |9.29  |8.77  |,8.09  |9.08|7.81
GRADE 9|  195,7| 2323  10|  829,7|  134,7| 3481,9 |,17  12|  225  13|,93  10|,45|  339  12 | 3820,,9
GRADE 10|  103,4| 13586|  620,5|  124,6| 2205,5 |,19  13|  1519|,515|,9  12|  230,8 | 2435,6
GRADE 11|62,2|  7963|  376,3|96,5| 1330,3 |,32|785|,374|,57|  123,4 | 1453,3
GRADE 12|34,1|  4872|  309,3|89,5|  919,2 |,53|201|,162|,00|41,1 |  960,2
MORE THAN GRADE 12  |19,1|  2151|72,1|16,1|  322,1 |,53|513|,253|,34|84,3 |  406,1
---------------------------------------------------------------------------------------------------------------------------------,,,,,,,,,
Total reported| 2671 100|24347 100|11368 100| 1914 100|40300 100 |  146 100| 1723 100|  932 100|,,,,,,,75 100| 2876 100 |43176 100,,
|,||,|,|,|,||,|,|,|,
Percent reported|87.5|,92.0|91.2|,90.2|,91.4 |,,86.9|90.9|,92.6|,89.3|91.2 |,91.4,
|,||,|,|,|,||,|,|,|,
|,||,|,|,|,||,|,|,|,
NOT REPORTED|  382,| 2118| 1091,|  208,| 3799,|,22|  172|,74|,9|  277,| 4076,
---------------------------------------------------------------------------------------------------------------------------------,,,,,,,,,
Total| 3053,|26465|12459,| 2122,|44099,|  168,| 1895| 1006,|,84| 3153,|47252,
|,||,|,|,|,||,|,|,|,
|,||,|,|,|,||,|,|,|,
|,||,|,|,|,||,|,|,|,
|,||,|,|,|,||,|,|,|,
|,||,|,|,|,||,|,|,|,
AVG MATH SCORE|6.74  |,7.13  |6.73  |,6.56  |,6.97,|,7.74  |7.68  |,7.03  |,6.52  |7.44,|7.00,
6TH THRU 8TH GRADE  |  816  31| 7414  30| 2725  24|  425  22|11380  28 |48  33|  538  31|  289  31|,16  21|  891  31 |12271  28
GRADE 9|  2299| 19368|  6145|794| 28587 |17  12|  192  11|839|,68|  298  10 | 31567
GRADE 10|  1987| 18217|  5525|774| 26487 |14  10|  197  11|586|,68|  275  10 | 29237
GRADE 11|863|  9394|  3033|462| 13743 |107|  1006|455|,34|  1585 | 15324
GRADE 12|  1325| 17227|  8037|  1679| 28247 |118|976|425|,23|  1525 | 29767
MORE THAN GRADE 12  |562|  7383|  2702|292| 10933 |23  16|  259  15|  145  16|,13  17|  440  15 | 15334
---------------------------------------------------------------------------------------------------------------------------------,
Total reported| 2671 100|24343 100|11360 100| 1914 100|40288 100 |  146 100| 1723 100|  932 100|,75 100| 2876 100 |43164 100
|||||||||,||
Percent reported|87.5|92.0|91.2|90.2|91.4 |86.9|90.9|92.6|,89.3|91.2 |91.3
|||||||||,||
|||||||||,||
NOT REPORTED|  382| 2122| 1099|  208| 3811|22|  172|74|,9|  277| 4088
---------------------------------------------------------------------------------------------------------------------------------,
Total| 3053|26465|12459| 2122|44099|  168| 1895| 1006|,84| 3153|47252
|||||||||,||
|||||||||,||
|||||||||,||
|||||||||,||
|||||||||,||
AVG SPELLING SCORE  |6.78  |7.06  |6.14  |5.83  |6.72|9.06  |8.74  |8.12  |,7.27  |8.52|6.84
OTH FEMALE,|77,,3|  563,2|  273,2|51,,2|  964,2 |,64|,42,2|,,25,3|,2,2|75,2 | 1039,,2
OTH MALE,|19,,1|  109,0|52,0|9,,0|  189,0 |,00|,2,0|,,2,0|,1,1|5,0 |  194,,0
STEP-PARNTS,|27,,1|  403,2|  157,1|27,,1|  614,1 |,00|,2,0|,,4,0|,0,0|6,0 |  620,,1
FOSTER HOME,|42,,1|  277,1|  123,1|25,,1|  467,1 |,32|,41,2|,,11,1|,1,1|56,2 |  523,,1
GRAND PRNTS,|  273,,9| 2155,8|  793,7|  116,,6| 3337,8 |,21  13|  235  13|,,,,71,7|,6,7|  333  11 | 3670,,,8
OTHER,|63,,2|  649,3|  283,2|38,,2| 1033,2 |,42|,11,1|,,6,1|,2,2|23,1 | 1056,,2
"",|,|,|,|,|,|,|,|,|,|,|,
Percent reported,|,96.5|,98.0|,97.4|,97.7|,97.7 |,98.8|,98.5|,98.6|,96.4|,98.5 |,97.7
"",|,|,|,|,|,|,|,|,|,|,|,
"",|,|,|,|,|,|,|,|,|,|,|,
FULL TIME|  740  26|12620  52| 6590  57|  885  46|20835  51 |,35  32|  633  47|  308  42|,22  32|  998  44 |21833  51
PART TIME|  462  16| 2414  10|  7286|  1096| 37139 |,55|675|345|,00|  1065 | 38199
UNEMPL < 6M|  2288| 2925  12| 1192  10|  215  11| 4560  11 |,11  10|  134  10|78  11|,11  16|  234  10 | 4794  11
UNEMPL > 6M|  364  13| 3749  15| 2091  18|  391  20| 6595  16 |,33|  242  18|  153  21|,18  26|  416  18 | 7011  16
NEVER WORKD|  914  32| 20458|  2132|161| 31888 |,32  29|  137  10|223|,23|  1938 | 33818
STUDENT|883|  2571|150|30|  3631 |,21  19|181|30|,00|422 |  4051
INCAPABLE|171|  4562|  7116|  306  16| 14904 |,44|  1249|  143  19|,15  22|  286  13 | 17764
OTHER|00|00|00|00|00 |,00|00|00|,00|00 |00
----------------------------------------------------------------------------------------------------------------------------------,,
Total reported| 2813 100|24466 100|11540 100| 1925 100|40744 100 |  111 100| 1355 100|  741 100|,,68 100| 2275 100 |43019 100
||||||,|||,||
Percent reported|92.1|92.4|92.6|90.7|92.4 |,66.1|71.5|73.7|,81.0|72.2 |91.0
||||||,|||,||
||||||,|||,||
NOT RPTD|  240| 1999|  919|  197| 3355|,57|  540|  265|,16|  878| 4233
MARRIED|,31,1| 2730  11| 2134  18|  556  27| 5451  13 |,4,2|  264  14|  173  17|,16  20|  457  15 | 5908  13
SEPARATED|,8,0| 10144| 10058|  211  10| 22385 |,6,4|  202  11|  139  14|,67|  353  11 | 25916
DIVORCED|,5,0| 16836| 2679  22|  620  30| 4987  12 |,2,1|  201  11|  199  20|,21  26|  423  14 | 5410  12
WIDOWED|,0,0|830|  2402|  1457|  4681 |,0,0|322|606|,23  28|  1154 |  5831
COMMON LAW|,46,2| 24579| 1301  11|  1799| 39839 |,2,1|704|515|,22|  1254 | 41089
OTHER|,0,0|130|40|40|210 |,0,0|10|10|,00|20 |230
---------------------------------------------------------------------------------------------------------------------------------,,,,,
Total reported| 2946 100|25966 100|12150 100| 2081 100|43143 100 |  166 100| 1867 100|  996 100|,,,,,81 100| 3110 100 |46253 100
|,,|||||,,|||,||
Percent reported|,96.5|,98.1|97.5|98.1|97.8 |,98.8|,98.5|99.0|,96.4|98.6 |97.9
|,,|||||,,|||,||
|,,|||||,,|||,||
NOT RPTD|  107,,|  499|  309|41|  956|,2,|28|10|,3|43|  999
NO CHILDREN|0,0|  501,3|  483,5|,88,5| 1072,4 |,,00|,3,0|,6,1|,,11|,10,0 | 1082,4
ONE CHILD|  502  75| 6367  42| 2700  30|  318  18| 9887  37 |,,,,,,,,38  63|  373  25|  181  21|,,,,,,11  16|  603  24 |10490  36,,,
TWO CHILDREN|  128  19| 4266  28| 2513  28|  424  24| 7331  28 |,,,,,,,,17  28|  448  30|  266  31|,,,,,,15  22|  746  30 | 8077  28,,,
THREE CHILDREN|26,4| 2248  15| 1620  18|  370  21| 4264  16 |,,,,,,,35|  360  24|  221  25|,,,,,,17  25|  601  24 | 4865  17,,,
FOUR CHILDREN|7,1| 1045,7|  830,9|  234  13| 2116,,,8 |,,12|  168  11|  111  13|,,,,,,12  18|  292  12 | 2408,,,8
FIVE CHILDREN|1,0|  495,3|  449,5|  138,,8| 1083,4 |,,00|,83,6|,42,5|,,23|  127,,5 | 1210,4
MORE THAN 5 CHILDREN|1,0|  345,2|  366,4|  180  10|  892,,,3 |,,12|,51,3|,44,5|,,10  15|  106,,4 |  998,3
---------------------------------------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
Total reported|  665 100|15267 100| 8961 100| 1752 100|26645 100 |,,,,,,,,60 100| 1486 100|  871 100|,,,,,,68 100| 2485 100 |29130 100,,,
|,|,|,|,,|,|,,|,,|,,|,,|,,|,
Percent reported|21.8|,57.7|,71.9|,,82.6|,60.4 |,,,35.7|,78.4|,,86.6|,,,81.0|,78.8 |,61.6,
|,|,|,|,,|,|,,|,,|,,|,,|,,|,
|,|,|,|,,|,|,,|,,|,,|,,|,,|,
NOT REPORTED| 2388,|11198,| 3498,|  370,,|17454,|  108,,|  409,,|  135,,|,,16|  668,,|18122,
---------------------------------------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
Total| 3053,|26465,|12459,| 2122,,|44099,|  168,,| 1895,,| 1006,,|,,84| 3153,,|47252,
|,|,|,|,,|,|,,|,,|,,|,,|,,|,
|,|,|,|,,|,|,,|,,|,,|,,|,,|,
|,|,|,|,,|,|,,|,,|,,|,,|,,|,
|,|,|,|,,|,|,,|,,|,,|,,|,,|,
|,|,|,|,,|,|,,|,,|,,|,,|,,|,
AVG NUM CHILDREN|1.32  |,2.03  |,2.32  |,,3.03  |,2.17,|,,1.52  |,2.54  |,,2.68  |,,,3.21  |,2.58,|2.21,
METHODIST|29,1|  417,2|  390,3|  111,,5|  9472 |,,11|61,,3|,53,5|,,2,3|  1174 | 1064,2
EPISCOPLN|1,0|38,0|18,0|10,,0|670 |,,11|4,,0|,6,1|,,1,1|120 |79,0
PRESBYTRN|5,0|46,0|42,0|17,,1|  1100 |,,00|0,,0|,1,0|,,1,1|20 |  112,0
CHC OF GOD|29,1|  228,1|  154,1|41,,2|  4521 |,,21|31,,2|,21,2|,,2,3|562 |  508,1
HOLINESS|44,2|  777,3|  556,5|  102,,5| 14793 |,,74|  159,,9|,88,9|,,5,6|  2598 | 1738,4
JEWISH|2,0|16,0|15,0|2,,0|350 |,,00|2,,0|,0,0|,,0,0|20 |37,0
ANGLICAN|0,0|3,0|4,0|0,,0|70 |,,00|2,,0|,0,0|,,0,0|20 |9,0
GRK ORTHDX|1,0|0,0|2,0|0,,0|30 |,,00|0,,0|,0,0|,,0,0|00 |3,0
HINDU|0,0|3,0|1,0|1,,0|50 |,,00|0,,0|,0,0|,,0,0|00 |5,0
BUDDHIST|4,0|25,0|8,0|1,,0|380 |,,00|0,,0|,0,0|,,0,0|00 |38,0
TAOIST|0,0|0,0|1,0|0,,0|10 |,,00|0,,0|,0,0|,,0,0|00 |1,0
SHINTOIST|3,0|4,0|4,0|0,,0|110 |,,00|0,,0|,0,0|,,0,0|00 |11,0
SEVEN D AD|10,0|56,0|42,0|9,,0|  1170 |,,11|5,,0|,4,0|,,0,0|100 |  127,0
JEHOVAH WT|25,1|  216,1|  103,1|10,,0|  3541 |,,21|12,,1|,7,1|,,0,0|211 |  375,1
LATR DAY S|5,0|24,0|12,0|5,,0|460 |,,00|2,,0|,1,0|,,0,0|30 |49,0
QUAKER|0,0|0,0|0,0|0,,0|00 |,,00|0,,0|,0,0|,,0,0|00 |0,0
OTHER PROD|  532  18| 3256  13|  831,,,7|  124,,6| 4743  11 |,,46  28|  293  16|  113  11|,,,,,,3,4|  455  15 | 5198  11,
NONE|  603  21| 4470  18| 1316  11|  168,,,,,8| 6557  15 |,,64|55,,3|,10,1|,,0,0|712 | 6628  15,
OTHER|  357  12| 2630  10|  878,,,7|  133,,7| 39989 |,,00|35,,2|,22,2|,,3,4|602 | 4058,9
---------------------------------------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,
Total reported| 2915 100|25531 100|11871 100| 2026 100|42343 100 |  166 100| 1860 100|  989 100|,,,,,,,,,,,,,78 100| 3093 100 |45436 100,,
|,|,|,|,,||,,|,,|,,|,,,||,
Percent reported|95.5|,96.5|,95.3|,95.5|,,96.0 |,,98.8|98.2|,,,98.3|,,,92.9|,98.1 |96.2,
|,|,|,|,,||,,|,,|,,|,,,||,
|,|,|,|,,||,,|,,|,,|,,,||,
CRIMINLTY|  953  21| 7612  22| 3482  24|  453  24|12500  23 |,59  18|  695  18|  382  21|,20  17| 1156  19 |13656  22
ALCOHOLISM|  459  10| 4320  13| 2440  17|  338  18| 7557  14 |,41  13|  505  13|  270  15|,20  17|  836  14 | 8393  14
DRUG ABUSE|  4109| 27238|  9787|955| 42068 |,33  10|  396  10|  182  10|,108|  621  10 | 48278
DOMINERING|40|640|570|50|  1300 |,165|  2717|  185  10|,15  13|  4878 |  6171
MIGRANT|190|  1831|  1251|141|  3411 |,10|90|30|,00|130 |  3541
INFL BTGS|601|  8863|  5994|  1227| 16673 |,278|  2958|  1639|,108|  4958 | 21624
PERMISSIVE|50|490|340|101|980 |,186|  1995|784|,33|  2985 |  3961
FATH ABSNT| 1981  45|14624  42| 4948  35|  603  32|22156  40 |,72  22|  841  22|  306  17|,25  21| 1244  21 |23400  38
MOTH ABSNT|  534  12| 3734  11| 1415  10|  196  10| 5879  11 |,32  10|  2597|905|,108|  3916 | 6270  10
NONE|140|  3611|  1691|372|  5811 |,278|  3168|  1548|,65|  5038 | 10842
---------------------------------------------------------------------------------------------------------------------------------,,
Total reported| 4439 100|34556 100|14247 100| 1873 100|55115 100 |  326 100| 3786 100| 1813 100|  119 100| 6044 100 |61159 100,,
||||||,|||,||
Percent reported|77.8|74.1|66.0|55.8|71.2 |,81.0|80.2|76.8|,66.7|78.8 |71.7
||||||,|||,||
||||||,|||,||
OTHER|  678| 6853| 4235|  938|12704|,32|  376|  233|,28|  669|13373
ESCPE TEND,|72,,1| 1001,2|  721,3|  151,4| 1945,2 |,5,2|72,,2|47,,3|,22|  126,,2 | 2071,2
SUICIDAL,|98,,2| 1025,2|  535,2|79,2| 1737,2 |,15,5|  193,,6|78,,5|,86|  294,,6 | 2031,2
WITHDRAWN,|18,,0|  180,0|  115,0|29,1|  342,0 |,10,4|95,,3|41,,2|,32|  149,,3 |  491,1
PR RLTY CT,|59,,1|  484,1|  285,1|51,1|  879,1 |,5,2|73,,2|25,,1|,54|  108,,2 |  987,1
HOMOSEXUAL,|7,,0|  144,0|89,0|22,1|  262,0 |,20,7|  124,,4|42,,2|,22|  188,,4 |  450,1
NONE,|88,,2| 1069,2|  654,3|  228,7| 2039,2 |,0,0|14,,0|22,,1|,97|45,,1 | 2084,2
OTHER,|38,,1|  536,1|  367,2|99,3| 1040,1 |,0,0|9,,0|8,,0|,54|22,,0 | 1062,1
NOT RPTD,|  194,,3| 1600,3|  586,2|  188,5| 2568,3 |,25,9|  277,,9|  100,,6|,18  14|  420,,8 | 2988,3
ALCOHOLIC,|  1002| 1142,2| 1003,4|  215,6| 2460,3 |,,83|  157,5|  1207|,,,97|  2946 | 27543
ALCOH ABSE,|  701  12| 6505  13| 3789  16|  554  16|11549  14 |,,,,,,52|  150,5|  1328|,,,108|  2976 |11846  13
DRUG EXP,|  804  14| 8250  16| 3367  14|  315,,,9|12736  15 |,,,238|  275,9|  170  10|,,,108|  4789 |13214  15
DRUG ABSE,| 1233  21| 9611  19| 4668  19|  314,,,9|15826  19 |,,,70  26|  883  28|  495  29|,,,,129| 1460  28 |17286  19
NARC ADDCT,|451|  702,1|  508,2|42,1| 1297,2 |,,41|56,2|563|,,,11|  1172 | 14142
EPILEPTIC,|190|  268,1|  210,1|29,1|  526,1 |,,73|87,3|553|,,,32|  1523 |  6781
MANIPULTVE,|  997  17| 6828  13| 2454  10|  253,,,7|10532  12 |,,,00|37,1|191|,,,54|611 |10593  12
ASSAULTIVE,| 1349  23|11244  22| 4969  20|  906  26|18468  22 |,,,,,,77  28|  613  20|  306  18|,,,,27  21| 1023  20 |19491  22
"",|,|,|,|,|,|,|,|,|,|,|,
Percent reported,|,99.9|,99.7|,99.9|,99.8|,99.8 |,100.0|,100.0|,99.8|,100.0|,99.9 |,99.8
"",|,|,|,|,|,|,|,|,|,|,|,
"",|,|,|,|,|,|,|,|,|,|,|,
UNKNOWN,|,3|,71|,16|,4|,94|,0|,0|,2|,0|,2|,96
"",|,|,|,|,|,|,|,|,|,|,|,
Percent reported,|,96.2|,97.8|,97.7|,98.6|,97.7 |,92.3|,95.0|,97.7|,96.4|,95.8 |,97.5
"",|,|,|,|,|,|,|,|,|,|,|,
"",|,|,|,|,|,|,|,|,|,|,|,
TRUSTY|29,1| 1127,4|  748,6|,74,3| 1978,4 |,,21|,63,3|,68,7|,,34|  136,4 | 2114,4
MINIMUM|  771  25| 8463  32| 4555  37|  750  35|14539  33 |,,,,,,,,65  39| 1125  59|  652  65|,,,,,,52  62| 1894  60 |16433  35,,
MEDIUM| 1349  44|10660  40| 5016  40| 1026  48|18051  41 |,,,,,,,,73  43|  489  26|  211  21|,,,,,,23  27|  796  25 |18847  40,,
CLOSE|  552  18| 4108  16| 1251  10|  190,,,,,9| 6101  14 |,,,18  11|  129,,7|,37,4|,,22|  186,6 | 6287  13,
MAXIMUM|31,1|  449,2|  158,1|,20,1|  658,1 |,,00|,4,0|,2,0|,,00|6,0 |  664,1
DIAGNOSTIC|  321  11| 1658,,6|  731,6|,62,3| 2772,6 |,,106|,85,4|,36,4|,,45|  135,4 | 2907,6
---------------------------------------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,
Total reported| 3053 100|26465 100|12459 100| 2122 100|44099 100 |  168 100| 1895 100| 1006 100|,,,,,,,,,,,,,,84 100| 3153 100 |47252 100,,
|,|,|,|,,|,|,,|,,|,,|,,|,|,
Percent reported|100.0|,100.0|,100.0|,,100.0|,100.0 |,,,100.0|,100.0|,,100.0|,,,100.0|100.0 |,100.0,
|,|,|,|,,|,|,,|,,|,,|,,|,|,
|,|,|,|,,|,|,,|,,|,,|,,|,|,
NOT RPTD|0,|0,|0,|,0,|0,|,,0|,0,|,0,|,,0|0,|0,
"",||,|,|,|,|,|,|,|,|,|,
Percent reported,|99.8|,99.9|,99.9|,99.9|,99.9 |,100.0|,99.8|,99.6|,100.0|,99.7 |,99.9
"",||,|,|,|,|,|,|,|,|,|,
"",||,|,|,|,|,|,|,|,|,|,
NOT REPORTED,|5|,19|,9|,3|,36|,0|,4|,4|,0|,8|,44
---------------------------------------------------------------------------------------------------------------------------------,,,,,,,,,,,
Total,| 3053|26465,|12459,| 2122,|44099,|  168,| 1895,| 1006,|,84| 3153,|47252,
"",||,|,|,|,|,|,|,|,|,|,
"",||,|,|,|,|,|,|,|,|,|,
"",||,|,|,|,|,|,|,|,|,|,
"",||,|,|,|,|,|,|,|,|,|,
"",||,|,|,|,|,|,|,|,|,|,
AVG NUM SENTENCES,|2.28  |,2.95  |,3.00  |,2.65  |,2.90|,2.17  |,2.43  |,2.39  |,1.96  |,2.39|,2.87
ONE,| 1306  43| 8421  32| 4001  32|  858  40|14586  33 |,79  47|  772  41|  424  42|,42  50| 1317  42 |15903  34
TWO,|  805  26| 6361  24| 2989  24|  498  24|10653  24 |,47  28|  507  27|  251  25|,19  23|  824  26 |11477  24
THREE,|  423  14| 4205  16| 1960  16|  294  14| 6882  16 |,21  13|  240  13|  139  14|,14  17|  414  13 | 7296  15
FOUR,|  2408| 2625  10| 1194  10|  1708| 4229  10 |,74|  1558|828|,56|  2498 | 44789
FIVE,|  1164| 17267|  7596|944| 26956 |,42|905|454|,11|  1404 | 28356
MORE THAN FIVE,|  1585| 3108  12| 1547  12|  205  10| 5018  11 |,106|  1277|616|,34|  2016 | 5219  11
ZERO| 1006  33| 8377  32| 5071  41|  938  44|15392  35 |,81  48|  920  49|  577  57|,54  64| 1632  52 |17024  36
ONE|  415  14| 3468  13| 1817  15|  386  18| 6086  14 |,24  14|  268  14|  150  15|,11  13|  453  14 | 6539  14
TWO|  2889| 21678| 10809|  202  10| 37378 |,148|  1719|768|,78|  2688 | 40058
THREE|  2027| 16296|  7186|  1196| 26686 |,117|  1116|394|,34|  1645 | 28326
FOUR|  1485| 12005|  5414|844| 19734 |,53|633|364|,11|  1053 | 20784
FIVE|  1104|  9784|  4013|502| 15393 |,95|543|202|,00|833 | 16223
MORE THAN FIVE|  884  29| 8645  33| 2830  23|  343  16|12702  29 |,24  14|  308  16|  108  11|,8  10|  448  14 |13150  28
---------------------------------------------------------------------------------------------------------------------------------,,
Total reported| 3053 100|26464 100|12458 100| 2122 100|44097 100 |  168 100| 1895 100| 1006 100|,,84 100| 3153 100 |47250 100
||||||,|||,||
Percent reported|100.0|100.0|100.0|100.0|100.0 |,100.0|100.0|100.0|,100.0|100.0 |100.0
||||||,|||,||
||||||,|||,||
NOT REPORTED|0|1|1|0|2|,0|0|0|,0|0|2
---------------------------------------------------------------------------------------------------------------------------------,,
Total| 3053|26465|12459| 2122|44099|  168,| 1895| 1006|,84| 3153|47252
||||||,|||,||
||||||,|||,||
||||||,|||,||
||||||,|||,||
||||||,|||,||
AVG NUM DISCIP|5.10  |7.02  |5.11  |3.53  |6.18|,2.58  |3.41  |2.51  |,2.08  |3.04|5.97
ONE|,2,0|  145,1|  118,1|,27,1|  292,1 |,0,0|,2,0|,1,0|,0,0|,3,0 |  295,1
TWO|,0,0|2,0|14,0|,6,0|22,0 |,0,0|,0,0|,0,0|,0,0|,0,0 |22,0
THREE|,0,0|0,0|3,0|,2,0|5,0 |,0,0|,0,0|,0,0|,0,0|,0,0 |5,0
FOUR|,0,0|0,0|0,0|,1,0|1,0 |,0,0|,0,0|,0,0|,0,0|,0,0 |1,0
FIVE|,0,0|0,0|0,0|,0,0|0,0 |,0,0|,0,0|,0,0|,0,0|,0,0 |0,0
MORE THAN FIVE|,0,0|0,0|0,0|,0,0|0,0 |,0,0|,0,0|,0,0|,0,0|,0,0 |0,0
---------------------------------------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,,
Total reported| 3053 100|26465 100|12459 100| 2122 100|44099 100 |  168 100| 1895 100| 1006 100|,,,,,,,,,,,,,,84 100| 3153 100 |47252 100,,,,
|,,|,|,|,,|,|,,|,,|,,|,,|,,|,
Percent reported|,100.0|,100.0|,100.0|,,100.0|,100.0 |,,100.0|,,100.0|,,100.0|,,100.0|,,100.0 |,100.0,
|,,|,|,|,,|,|,,|,,|,,|,,|,,|,
