RURAL/NFARM|93,3| 1379,5|  771,7|  1468| 2389,6 |,,30  19|  283  15|  106  12|,,,,,,8  10|  427  14 | 2816,6
S.M.S.A| 1055  32| 9168  35| 3927  33|  514  28|14664  34 |,,,,,,20  13|  252  13|  150  16|,,,,,,12  15|  434  14 |15098  33,
URBAN|  811  25| 5214  20| 2100  18|  241  13| 8366  19 |,,,,,,66  42|  763  39|  340  37|,,,,,,24  31| 1193  39 | 9559  21,
SMALL TOWN| 1235  38| 9735  37| 4233  36|  640  34|15843  37 |,,,,,,39  25|  592  30|  267  29|,,,,,,19  24|  917  30 |16760  36,
OTHER|18,1|  150,1|60,1|90|  237,1 |,,11|,11,1|,3,0|,,11|161 |  253,1
------------------------------------------------------------------------------------------------------------------------------------,,,,,,,,,,,,,
Total reported| 3249 100|26211 100|11777 100| 1859 100|43096 100 |  157 100| 1948 100|  912 100|,,,,,,,,,,,,78 100| 3095 100 |46191 100,
|,|,|,||,|,,|,,|,,|,,||,
Percent reported|96.6|,98.1|,97.7|,96.8|97.8 |,,,98.1|,98.7|,,98.8|,,,94.0|98.6 |97.9,
|,|,|,||,|,,|,,|,,|,,||,
|,|,|,||,|,,|,,|,,|,,||,
NOT RPTD|  116,|  507,|  280,|61|  964,|,,3|,25,|,11,|,,5|44| 1008,
LESS THAN GRADE 7|56,2|  538,2|  472,4|  334  18| 14003 |,,,11|,19,1|,20,2|,,12  15|52,2 | 1452,3
GRADE 7|85,3|  598,2|  351,3|  1448| 11783 |,,,64|,47,2|,26,3|,,34|82,3 | 1260,3
GRADE 8|  482  15| 2282,,9| 1013,9|  211  11| 39889 |,,,21  13|  166,,9|,70,8|,,79|  264,9 | 4252,9
GRADE 9|  845  26| 4241  16| 1533  13|  170,,,9| 6789  16 |,,,35  22|  262  14|,,,83,9|,,56|  385  13 | 7174  16,,
GRADE 10|  900  28| 5819  22| 1966  17|  186  10| 8871  21 |,,,,,,35  22|  310  16|  118  13|,,,,,,13  16|  476  16 | 9347  20,,
GRADE 11|  665  20| 5378  20| 1614  14|  148,,,8| 7805  18 |,,,34  22|  303  16|  117  13|,,,,,,67|  460  15 | 8265  18,,
GRADE 12|  181,6| 4986  19| 2928  25|  361  19| 8456  20 |,,,,,149|  321  17|  176  20|,,,,,,19  23|  530  17 | 8986  19,,
MORE THAN GRADE 12  |34,1| 2406,9| 1916  16|  311  17| 4667  11 |,,,,117|  485  25|  282  32|,,,,,,16  20|  794  26 | 5461  12,,
------------------------------------------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,
Total reported| 3248 100|26248 100|11793 100| 1865 100|43154 100 |  157 100| 1913 100|  892 100|,,,,,,,,,,,,81 100| 3043 100 |46197 100,,
|,|,|,|||,,,|,,|,,|,,|,|,
Percent reported|96.5|,98.2|,97.8|,97.1|97.9 |,,,98.1|,97.0|,,96.6|,,,97.6|96.9 |,97.9,
|,|,|,|||,,,|,,|,,|,,|,|,
|,|,|,|||,,,|,,|,,|,,|,|,
NOT REPORTED|  117,|  470,|  264,|55|  906|,,,3|,60,|,31,|,,2|96,| 1002,
------------------------------------------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,
Total| 3365,|26718,|12057,| 1920|44060|  160,,,| 1973,,|  923,,|,,83| 3139,|47199,
|,|,|,|||,,,|,,|,,|,,|,|,
|,|,|,|||,,,|,,|,,|,,|,|,
|,|,|,|||,,,|,,|,,|,,|,|,
|,|,|,|||,,,|,,|,,|,,|,|,
|,|,|,|||,,,|,,|,,|,,|,|,
GRADE 9|  2668| 2292,9|  791,7|  129,7| 3478,8 |,,17  12|  1569|,57,7|,,68|  236,8 | 3714,8
GRADE 10|  1515| 1158,5|  418,4|57,3| 1784,4 |,,107|804|,35,4|,,34|  128,4 | 1912,4
GRADE 11|  1505| 1091,4|  434,4|54,3| 1729,4 |,,21|895|,30,4|,,34|  124,4 | 1853,4
GRADE 12|  390  12| 3799  15| 1736  15|  302  17| 6227  15 |,,,,,,128|  1599|,58,7|,,8  11|  237,8 | 6464  14,
MORE THAN GRADE 12  |  2197| 2052,8|  551,5|65,4| 2887,7 |,,33  23|  566  31|  256  30|,,,,14  18|  869  30 | 3756,,8
------------------------------------------------------------------------------------------------------------------------------------,,,,,,,,,,,,
Total reported| 3170 100|25542 100|11300 100| 1729 100|41741 100 |  143 100| 1817 100|  844 100|,,,,,,,,,,76 100| 2880 100 |44621 100,,
||,|,|,|,|,,||,,|,,|,|,
Percent reported|94.2|95.6|,93.7|,90.1|,94.7 |,,,89.4|92.1|,91.4|,,,91.6|91.7 |,94.5,
||,|,|,|,|,,||,,|,,|,|,
||,|,|,|,|,,||,,|,,|,|,
NOT REPORTED|  195| 1176,|  757,|  191,| 2319,|,,17|  156|,79,|,,7|  259,| 2578,
------------------------------------------------------------------------------------------------------------------------------------,,,,,,,,,,,,
Total| 3365|26718,|12057,| 1920,|44060,|  160,,| 1973|  923,,|,,83| 3139,|47199,
||,|,|,|,|,,||,,|,,|,|,
||,|,|,|,|,,||,,|,,|,|,
||,|,|,|,|,,||,,|,,|,|,
||,|,|,|,|,,||,,|,,|,|,
||,|,|,|,|,,||,,|,,|,|,
AVG READING SCORE|7.60  |7.83  |,7.18  |,6.94  |,7.60,|,,9.01  |9.27  |,8.78  |,,,7.89  |9.07,|7.69,
GRADE 9|  241,8| 2422,9|  834,7|  123,7| 3620,9 |,18  13|  217  12|,63,7|,4,5|  302  10 | 3922,9
GRADE 10|  143,5| 1404,5|  620,5|  101,6| 2268,5 |,118|  1659|,58,7|,6,8|  2408 | 2508,6
GRADE 11|70,2|  849,3|  382,3|71,4| 1372,3 |,32|935|,29,3|,4,5|  1294 | 1501,3
GRADE 12|39,1|  480,2|  300,3|77,4|  896,2 |,21|231|,13,2|,0,0|381 |  934,2
MORE THAN GRADE 12  |17,1|  210,1|74,1|21,1|  322,1 |,21|372|,25,3|,3,4|672 |  389,1
------------------------------------------------------------------------------------------------------------------------------------,,,,,,,,,,,
Total reported| 3170 100|25546 100|11310 100| 1729 100|41755 100 |  143 100| 1817 100|  845 100|,,,,,,,,,76 100| 2881 100 |44636 100,,
|,|,|,|,|,|,||,,|,,||,
Percent reported|94.2|,95.6|,93.8|,90.1|,94.8 |,,89.4|92.1|,91.5|,,91.6|,91.8 |94.6,
|,|,|,|,|,|,||,,|,,||,
|,|,|,|,|,|,||,,|,,||,
NOT REPORTED|  195,| 1172,|  747,|  191,| 2305,|,17|  156|,78,|,7,|  258| 2563,
------------------------------------------------------------------------------------------------------------------------------------,,,,,,,,,,,
Total| 3365,|26718,|12057,| 1920,|44060,|  160,| 1973|  923,,|,83,| 3139|47199,
|,|,|,|,|,|,||,,|,,||,
|,|,|,|,|,|,||,,|,,||,
|,|,|,|,|,|,||,,|,,||,
|,|,|,|,|,|,||,,|,,||,
|,|,|,|,|,|,||,,|,,||,
AVG MATH SCORE|6.82  |,7.11  |,6.71  |,6.39  |,6.95,|,7.46  |7.61  |,6.97  |,,6.13  |,7.38|6.98,
LESS THAN GRADE 6| 1352  43|10614  42| 6151  54| 1033  60|19150  46 |,25  17|  395  22|  252  30|,33  43|  705  24 |19855  44
6TH THRU 8TH GRADE  |  994  31| 7616  30| 2663  24|  356  21|11629  28 |,55  38|  550  30|  257  30|,21  28|  883  31 |12512  28
GRADE 9|  2628| 19788|  6045|674| 29117 |,17  12|  186  10|698|,68|  278  10 | 31897
GRADE 10|  2207| 18467|  5325|624| 26606 |,21  15|  190  10|637|,23|  276  10 | 29367
GRADE 11|  1114|  9534|  3023|402| 14063 |,64|  1197|334|,34|  1616 | 15674
GRADE 12|  1505| 17237|  8037|  1438| 28197 |,53|995|344|,23|  1405 | 29597
MORE THAN GRADE 12  |813|  8113|  2482|272| 11673 |,14  10|  278  15|  137  16|,9  12|  438  15 | 16054
------------------------------------------------------------------------------------------------------------------------------------,,
Total reported| 3170 100|25541 100|11303 100| 1728 100|41742 100 |  143 100| 1817 100|  845 100|,,76 100| 2881 100 |44623 100
||||||,|||,||
Percent reported|94.2|95.6|93.7|90.0|94.7 |,89.4|92.1|91.5|,91.6|91.8 |94.5
||||||,|||,||
||||||,|||,||
NOT REPORTED|  195| 1177|  754|  192| 2318|,17|  156|78|,7|  258| 2576
------------------------------------------------------------------------------------------------------------------------------------,,
Total| 3365|26718|12057| 1920|44060|  160,| 1973|  923|,83| 3139|47199
||||||,|||,||
||||||,|||,||
||||||,|||,||
||||||,|||,||
||||||,|||,||
AVG SPELLING SCORE  |6.86  |6.97  |6.08  |5.67  |6.66|,8.50  |8.63  |8.08  |,6.69  |8.41|6.78
ORPHANAGE|2,0|27,,0|23,,0|,10,1|62,,0 |,,00|1,,0|,1,0|,,00|2,,0 |64,,0
FATHER ONLY|  134,4|  723,,3|  318,,3|,35,2| 1210,,3 |,,53|50,,3|,22,2|,,45|81,,3 | 1291,,3
FTR MTR HD|  214,7| 1581,,6|  783,,7|,95,5| 2673,,6 |,,159|  105,,5|,62,7|,,11|  183,,6 | 2856,,6
MOTHER ONLY| 1679  52|11894  45| 3881  33|  415  22|17869  41 |,,,,,,,,,,,70  44|  729  37|  267  29|,,,,,,23  28| 1089  35 |18958  41,,,,
MTR FTR HD|  693  21| 7858  30| 5140  44| 1050  56|14741  34 |,,,,,,,,,,,36  23|  739  38|  443  49|,,,,,,42  52| 1260  41 |16001  35,,,,
OTH FEMALE|73,2|  553,,2|  269,,2|,57,3|  952,,2 |,,43|44,,2|,26,3|,,34|77,,2 | 1029,,2
OTH MALE|25,1|98,,0|47,,0|,8,0|  178,,0 |,,00|4,,0|,3,0|,,00|7,,0 |  185,,0
STEP-PARNTS|32,1|  418,,2|  164,,1|,24,1|  638,,1 |,,00|6,,0|,4,0|,,00|10,,0 |  648,,1
FOSTER HOME|35,1|  268,,1|  119,,1|,26,1|  448,,1 |,,43|41,,2|,13,1|,,11|59,,2 |  507,,1
GRAND PRNTS|  305,9| 2276,,9|  793,,7|  117,,6| 3491,,8 |,,22  14|  221  11|,,,64,7|,,56|  312  10 | 3803,,,,8
OTHER|66,2|  578,,2|  273,,2|,29,2|  946,,2 |,,21|12,,1|,4,0|,,22|20,,1 |  966,,2
------------------------------------------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,,,,,
Total reported| 3258 100|26274 100|11810 100| 1866 100|43208 100 |  158 100| 1952 100|  909 100|,,,,,,,,,,,,,,,,,81 100| 3100 100 |46308 100,,,,
|,|,,|,,|,,|,,|,,|,,|,,|,,|,,|,,
Percent reported|96.8|,98.3|,,98.0|,,,97.2|,98.1 |,,,,98.8|98.9|,,,98.5|,,,97.6|98.8 |,,98.1,,
|,|,,|,,|,,|,,|,,|,,|,,|,,|,,|,,
|,|,,|,,|,,|,,|,,|,,|,,|,,|,,|,,
NOT RPTD|  107,|  444,,|  247,,|,54,|  852,,|,,2|21,,|,14,|,,2|39,,|  891,,
FULL TIME|  881  29|13234  53| 6301  56|  774  45|21190  52 |,50  37|  741  45|  316  40|,18  25| 1125  43 |22315  51
PART TIME|  469  15| 2491  10|  7477|  1036| 38109 |,86|976|375|,11|  1435 | 39539
UNEMPL < 6M|  333  11| 2969  12| 1217  11|  172  10| 4691  12 |,15  11|  185  11|99  13|,11  15|  310  12 | 5001  12
UNEMPL > 6M|  352  11| 3676  15| 2011  18|  357  21| 6396  16 |,129|  303  18|  166  21|,16  22|  497  19 | 6893  16
NEVER WORKD|  915  30| 17437|  1641|111| 28337 |,36  27|  188  11|395|,45|  267  10 | 31007
STUDENT|  1104|  2221|140|20|  3481 |,107|101|20|,00|221 |  3701
INCAPABLE|120|  4722|  7487|  288  17| 15204 |,43|  1207|  122  16|,23  32|  269  10 | 17894
OTHER|00|00|00|00|00 |,00|00|00|,00|00 |00
------------------------------------------------------------------------------------------------------------------------------------,,
Total reported| 3072 100|24807 100|11202 100| 1707 100|40788 100 |  135 100| 1644 100|  781 100|,,73 100| 2633 100 |43421 100
||||||,|||,||
Percent reported|91.3|92.8|92.9|88.9|92.6 |,84.4|83.3|84.6|,88.0|83.9 |92.0
||||||,|||,||
||||||,|||,||
NOT RPTD|  293| 1911|  855|  213| 3272|,25|  329|  142|,10|  506| 3778
MARRIED|,46,1| 2798  11| 2115  18|  522  28| 5481  13 |,5,3|  253  13|  152  17|,10  12|  420  14 | 5901  13
SEPARATED|,6,0| 10414| 10719|  195  10| 23135 |,4,3|  216  11|  121  13|,67|  347  11 | 26606
DIVORCED|,7,0| 17627| 2610  22|  550  29| 4929  11 |,3,2|  207  11|  175  19|,19  23|  404  13 | 5333  11
WIDOWED|,3,0|  1150|  2212|  1387|  4771 |,0,0|392|627|,32  40|  1334 |  6101
COMMON LAW|,95,3| 2705  10| 1310  11|  1568| 4266  10 |,3,2|734|485|,22|  1264 | 43929
OTHER|,0,0|150|40|30|220 |,0,0|10|00|,00|10 |230
------------------------------------------------------------------------------------------------------------------------------------,,,,,
Total reported| 3260 100|26319 100|11828 100| 1876 100|43283 100 |  158 100| 1951 100|  912 100|,,,,,81 100| 3102 100 |46385 100
|,,|||||,,|||,||
Percent reported|,96.9|,98.5|98.1|97.7|98.2 |,98.8|,98.9|98.8|,97.6|98.8 |98.3
|,,|||||,,|||,||
|,,|||||,,|||,||
NOT RPTD|  105,,|  399|  229|44|  777|,2,|22|11|,2|37|  814
THREE CHILDREN|,32,4| 2352  15| 1561  18|  318  20| 4263  16 |,7  11|  400  25|  209  26|,23  32|  639  25 | 4902  17
FOUR CHILDREN|,7,1| 10857|  8029|  192  12| 20868 |,00|  170  11|  106  13|,10  14|  286  11 | 23728
FIVE CHILDREN|,0,0|  4883|  4445|  1228| 10544 |,00|815|314|,11|  1134 | 11674
MORE THAN 5 CHILDREN|,0,0|  3342|  3854|  182  12|  9013 |,12|654|435|,8  11|  1175 | 10183
------------------------------------------------------------------------------------------------------------------------------------,,,,
Total reported|  778 100|15740 100| 8728 100| 1580 100|26826 100 |,,,63 100| 1589 100|  803 100|,72 100| 2527 100 |29353 100
|,,|||||,|||,||
Percent reported|,23.1|,58.9|72.4|82.3|60.9 |,39.4|80.5|87.0|,86.7|80.5 |62.2
|,,|||||,|||,||
|,,|||||,|||,||
NOT REPORTED| 2587,,|10978| 3329|  340|17234|,97|  384|  120|,11|  612|17846
------------------------------------------------------------------------------------------------------------------------------------,,,,
Total| 3365,,|26718|12057| 1920|44060|  160,| 1973|  923|,83| 3139|47199
|,,|||||,|||,||
|,,|||||,|||,||
|,,|||||,|||,||
|,,|||||,|||,||
|,,|||||,|||,||
AVG NUM CHILDREN|,1.30  |,2.01  |2.34  |3.02  |2.15|,1.59  |2.57  |2.68  |,3.03  |2.59|2.19
ISLAM|72,2|  931,4|  364,3|,32,2| 1399,3 |,,32|,15,1|,6,1|,,00|24,,1 | 1423,3
CATHOLIC|  135,4| 1081,4|  395,3|,81,4| 1692,4 |,,74|,95,5|,38,4|,,34|  143,,5 | 1835,4
BAPTIST| 1222  38|12051  47| 6638  57| 1047  57|20958  49 |,,,,,,,,95  60| 1184  61|  584  64|,,,,,,50  64| 1913  62 |22871  50,,,
METHODIST|43,1|  467,2|  401,3|  121,,7| 1032,2 |,,21|,55,3|,51,6|,,56|  113,,4 | 1145,3
EPISCOPLN|3,0|39,0|24,0|,11,1|77,0 |,,11|,5,0|,6,1|,,00|12,,0 |89,0
PRESBYTRN|6,0|46,0|42,0|,14,1|  108,0 |,,00|,1,0|,1,0|,,23|4,,0 |  112,0
CHC OF GOD|38,1|  276,1|  160,1|,35,2|  509,1 |,,11|,31,2|,18,2|,,56|55,,2 |  564,1
HOLINESS|50,2|  852,3|  553,5|,95,5| 1550,4 |,,85|  176,,9|,88  10|,,,68|  278,,9 | 1828,4
JEWISH|3,0|22,0|13,0|,3,0|41,0 |,,00|,1,0|,1,0|,,00|2,,0 |43,0
ANGLICAN|0,0|3,0|2,0|,0,0|5,0 |,,00|,1,0|,0,0|,,00|1,,0 |6,0
GRK ORTHDX|0,0|1,0|2,0|,0,0|3,0 |,,00|,0,0|,0,0|,,00|0,,0 |3,0
HINDU|0,0|4,0|0,0|,0,0|4,0 |,,00|,0,0|,0,0|,,00|0,,0 |4,0
BUDDHIST|7,0|27,0|4,0|,0,0|38,0 |,,00|,0,0|,0,0|,,00|0,,0 |38,0
TAOIST|0,0|2,0|1,0|,0,0|3,0 |,,00|,0,0|,0,0|,,00|0,,0 |3,0
SHINTOIST|1,0|5,0|5,0|,0,0|11,0 |,,00|,0,0|,0,0|,,00|0,,0 |11,0
SEVEN D AD|14,0|57,0|45,0|,9,0|  125,0 |,,00|,8,0|,3,0|,,00|11,,0 |  136,0
JEHOVAH WT|23,1|  222,1|98,1|,9,0|  352,1 |,,21|,11,1|,8,1|,,00|21,,1 |  373,1
LATR DAY S|5,0|20,0|11,0|,5,0|41,0 |,,00|,3,0|,1,0|,,00|4,,0 |45,0
QUAKER|0,0|0,0|0,0|,0,0|0,0 |,,00|,0,0|,0,0|,,00|0,,0 |0,0
OTHER PROD|  439  14| 2673  10|  721,,,6|  106,,6| 3939,9 |,,26  16|  250  13|,,,74,8|,,45|  354  11 | 4293,,,9
NONE|  701  22| 4538  18| 1281  11|  138,,,,,8| 6658  16 |,,,64|,51,3|,8,1|,,00|65,,2 | 6723  15,
OTHER|  445  14| 2483  10|  804,,,7|  120,,7| 3852,9 |,,74|,55,3|,22,2|,,34|87,,3 | 3939,9
------------------------------------------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
Total reported| 3207 100|25800 100|11564 100| 1826 100|42397 100 |  158 100| 1942 100|  909 100|,,,,,,,,,,,,,,78 100| 3087 100 |45484 100,,,
|,|,|,|,,|,|,,|,,|,,|,,|,,|,
Percent reported|95.3|,96.6|,95.9|,,95.1|,96.2 |,,,98.8|,98.4|,,98.5|,,,94.0|98.3 |,,96.4,
|,|,|,|,,|,|,,|,,|,,|,,|,,|,
|,|,|,|,,|,|,,|,,|,,|,,|,,|,
NOT RPTD|  158,|  918,|  493,|,94,| 1663,|,,2|,31,|,14,|,,5|52,,| 1715,
CRIMINLTY|  987  21| 7742  22| 3395  25|  411  24|12535  23 |,66  19|  692  18|  332  20|,20  15| 1110  19 |13645  23
ALCOHOLISM|  443  10| 4254  12| 2352  17|  323  19| 7372  14 |,41  12|  496  13|  236  15|,25  19|  798  13 | 8170  14
DRUG ABUSE|  3828| 25807|  8997|795| 39407 |,42  12|  3609|  156  10|,86|  566  10 | 45067
DOMINERING|90|810|520|40|  1460 |,185|  3429|  180  11|,20  15|  5609 |  7061
MIGRANT|190|  2081|  1291|121|  3681 |,21|120|50|,00|190 |  3871
INFL BTGS|742|  9023|  5794|  1116| 16663 |,237|  2958|  1399|,13  10|  4708 | 21364
PERMISSIVE|90|520|350|91|  1050 |,257|  2075|644|,43|  3005 |  4051
FATH ABSNT| 2108  46|14547  42| 4753  35|  553  32|21961  40 |,82  23|  853  22|  300  18|,25  19| 1260  21 |23221  38
MOTH ABSNT|  564  12| 3663  11| 1352  10|  194  11| 5773  11 |,288|  2476|855|,13  10|  3736 | 6146  10
NONE|261|  3961|  1851|251|  6321 |,237|  3228|  1288|,75|  4808 | 11122
------------------------------------------------------------------------------------------------------------------------------------,,
Total reported| 4621 100|34425 100|13731 100| 1721 100|54498 100 |  350 100| 3826 100| 1625 100|  135 100| 5936 100 |60434 100,,
||||||,|||,||
Percent reported|78.0|73.8|66.6|55.8|71.4 |,83.1|79.5|76.3|,65.1|78.4 |71.8
||||||,|||,||
||||||,|||,||
OTHER|  739| 7001| 4028|  849|12617|,27|  404|  219|,29|  679|13296
ALCOHOLIC|  1102| 1298,3| 1042,4|  199,6| 2649,3 |,,73|  152,5|  122,7|,,97|  290,5 | 29393
ALCOH ABSE|  661  11| 6314  13| 3551  15|  475  15|11001  13 |,,,,,,52|  203,6|  128,8|,,12  10|  348,7 |11349  13
DRUG EXP| 1096  18| 8677  17| 3375  14|  275,,,9|13423  16 |,,,259|  256,8|  133,8|,,43|  418,8 |13841  16
DRUG ABSE| 1201  19| 9442  19| 4476  19|  270,,,9|15389  19 |,,,60  23|  930  29|  437  27|,,,,13  10| 1440  27 |16829  19,
NARC ADDCT|411|  663,1|  467,2|28,1| 1199,1 |,,10|49,2|51,3|,,32|  104,2 | 13031
EPILEPTIC|220|  278,1|  217,1|36,1|  553,1 |,,62|84,3|53,3|,,22|  145,3 |  6981
MANIPULTVE| 1031  17| 6347  13| 2139,,9|  240,8| 9757  12 |,,,10|49,2|23,1|,,22|75,1 | 9832  11
ASSAULTIVE| 1377  22|10921  22| 4660  20|  783  25|17741  21 |,,,,,,73  28|  603  18|  291  18|,,,,22  18|  989  19 |18730  21,
ESCPE TEND|721| 1107,2|  754,3|  140,5| 2073,2 |,,42|89,3|42,3|,,22|  137,3 | 22103
SUICIDAL|  1032| 1068,2|  518,2|69,2| 1758,2 |,,166|  177,5|84,5|,,97|  286,5 | 20442
WITHDRAWN|190|  167,0|  108,0|26,1|  320,0 |,,73|  100,3|44,3|,,32|  154,3 |  4741
PR RLTY CT|461|  386,1|  262,1|34,1|  728,1 |,,145|77,2|38,2|,,54|  134,3 |  8621
HOMOSEXUAL|60|  144,0|74,0|22,1|  246,0 |,,156|  119,4|34,2|,,32|  171,3 |  4170
NONE|851| 1103,2|  662,3|  206,7| 2056,2 |,,00|20,1|25,2|,,97|54,1 | 21102
OTHER|311|  485,1|  357,2|88,3|  961,1 |,,00|16,0|10,1|,,65|32,1 |  9931
NOT RPTD|  2764| 1866,4|  650,3|  186,6| 2978,4 |,,30  11|  339  10|  122,,7|,,20  16|  511  10 | 3489,4
------------------------------------------------------------------------------------------------------------------------------------,,,,,,,,,,,
Total reported| 6186 100|50391 100|23332 100| 3083 100|82992 100 |  264 100| 3263 100| 1638 100|  124 100| 5289 100 |88281 100,,,,,,,,,,,
||,|,|,|,|,,|,|,|,,|,|
Percent reported|99.7|99.5|,99.8|,99.7|,99.6 |,,,100.0|100.0|,99.9|,,,100.0|100.0 |,99.7
||,|,|,|,|,,|,|,|,,|,|
||,|,|,|,|,,|,|,|,,|,|
UNKNOWN|9|  125,|20,|6,|  160,|,,0|0,|1,|,,0|1,|  161
"",|,|,|,|,|,|,|,|,|,|,|
Percent reported,|,97.1|98.2|,97.8|,,97.8|98.0 |,,93.8|,95.5|,95.9|,96.4|95.5 |,97.8
"",|,|,|,|,|,|,|,|,|,|,|
"",|,|,|,|,|,|,|,|,|,|,|
NOT REPORTED,|,97|  473,|  269,|,42|  881,|,10|,89|,38|,3|  140,| 1021
DIAG INCOM|17,1|  181,1|  113,1|,17,1|  328,1 |,,00|0,,0|,0,0|,,00|0,,0 |  328,1
WRK RELEAS|0,0|0,0|0,0|,0,0|0,0 |,,00|0,,0|,0,0|,,00|0,,0 |0,0
TRUSTY|40,1| 1355,5|  841,7|,71,4| 2307,5 |,,00|  102,,5|,72,8|,,56|  179,,6 | 2486,5
MINIMUM|  900  27| 8716  33| 4405  37|  663  35|14684  33 |,,,,,,,,60  38| 1152  58|  564  61|,,,,,,52  63| 1828  58 |16512  35,,,
MEDIUM| 1375  41|10402  39| 4661  39|  907  47|17345  39 |,,,,,,,,67  42|  506  26|  200  22|,,,,,,21  25|  794  25 |18139  38,,,
CLOSE|  631  19| 4124  15| 1232  10|  172,,,,,9| 6159  14 |,,,28  18|  126,,6|,38,4|,,34|  195,,6 | 6354  13,
MAXIMUM|24,1|  487,2|  182,2|,20,1|  713,2 |,,00|5,,0|,1,0|,,00|6,,0 |  719,2
DIAGNOSTIC|  378  11| 1453,,5|  623,5|,70,4| 2524,6 |,,53|82,,4|,48,5|,,22|  137,,4 | 2661,6
------------------------------------------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
Total reported| 3365 100|26718 100|12057 100| 1920 100|44060 100 |  160 100| 1973 100|  923 100|,,,,,,,,,,,,,,83 100| 3139 100 |47199 100,,,
|,|,|,|,,|,|,,|,,|,,|,,|,,|,
Percent reported|100.0|,100.0|,100.0|,,100.0|,100.0 |,,,100.0|100.0|,,,100.0|,,,100.0|100.0 |,,100.0,
|,|,|,|,,|,|,,|,,|,,|,,|,,|,
|,|,|,|,,|,|,,|,,|,,|,,|,,|,
NOT RPTD|0,|0,|0,|,0,|0,|,,0|0,,|,0,|,,0|0,,|0,
Total,| 3365|26718,|12057,| 1920,|44060,,|  160| 1973,|  923,|,,83| 3139,,|47199
