|,|,|,||,|,,|,,|,,|,,|,|,
Percent reported|97.3|,98.3|,97.9|,97.3|98.0 |,,,99.4|,97.6|,,97.3|,,,97.5|97.6 |,98.0,
|,|,|,||,|,,|,,|,,|,,|,|,
|,|,|,||,|,,|,,|,,|,,|,|,
NOT REPORTED|97,|  461,|  248,|48|  854,|,,1|,45,|,22,|,,2|70,|  924,
------------------------------------------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,
Total| 3534,|26413,|11595,| 1799|43341,|  161,,| 1858,,|  801,,|,,80| 2900,|46241,
|,|,|,||,|,,|,,|,,|,,|,|,
|,|,|,||,|,,|,,|,,|,,|,|,
|,|,|,||,|,,|,,|,,|,,|,|,
|,|,|,||,|,,|,,|,,|,,|,|,
|,|,|,||,|,,|,,|,,|,,|,|,
GRADE 9|  2949| 2198,9|  785,7|  117,7| 3394,8 |,,21  14|  1539|,52,7|,,45|  230,8 | 3624,8
GRADE 10|  1524| 1124,4|  404,4|53,3| 1733,4 |,,107|764|,22,3|,,45|  112,4 | 1845,4
GRADE 11|  1575| 1053,4|  415,4|51,3| 1676,4 |,,43|774|,27,4|,,23|  110,4 | 1786,4
GRADE 12|  439  13| 3784  15| 1641  15|  276  17| 6140  15 |,,,,,,149|  1428|,50,7|,,45|  210,8 | 6350  14,
MORE THAN GRADE 12  |  2407| 2012,8|  524,5|60,4| 2836,7 |,,37  25|  538  31|  228  30|,,,,13  18|  816  30 | 3652,,8
------------------------------------------------------------------------------------------------------------------------------------,,,,,,,,,,,,
Total reported| 3421 100|25452 100|10968 100| 1635 100|41476 100 |  149 100| 1749 100|  753 100|,,,,,,,,,,73 100| 2724 100 |44200 100,,
||,|,|,|,|,,||,,|,,|,|,
Percent reported|96.8|96.4|,94.6|,90.9|,95.7 |,,,92.5|94.1|,94.0|,,,91.3|93.9 |,95.6,
||,|,|,|,|,,||,,|,,|,|,
||,|,|,|,|,,||,,|,,|,|,
NOT REPORTED|  113|  961,|  627,|  164,| 1865,|,,12|  109|,48,|,,7|  176,| 2041,
------------------------------------------------------------------------------------------------------------------------------------,,,,,,,,,,,,
Total| 3534|26413,|11595,| 1799,|43341,|  161,,| 1858|  801,,|,,80| 2900,|46241,
||,|,|,|,|,,||,,|,,|,|,
||,|,|,|,|,,||,,|,,|,|,
||,|,|,|,|,,||,,|,,|,|,
||,|,|,|,|,,||,,|,,|,|,
||,|,|,|,|,,||,,|,,|,|,
AVG READING SCORE|7.61  |7.77  |,7.14  |,6.85  |,7.55,|,,9.23  |9.16  |,8.71  |,,,7.41  |8.99,|7.64,
GRADE 9|  261,8| 2357,9|  796,7|  114,7| 3528,9 |,22  15|  206  12|,51,7|,5,7|  284  10 | 3812,9
GRADE 10|  159,5| 1360,5|  597,5|91,6| 2207,5 |,96|  1378|,54,7|,6,8|  2068 | 2413,5
GRADE 11|74,2|  855,3|  365,3|65,4| 1359,3 |,32|895|,25,3|,3,4|  1204 | 1479,3
GRADE 12|48,1|  476,2|  292,3|73,4|  889,2 |,00|241|,18,2|,0,0|422 |  931,2
MORE THAN GRADE 12  |20,1|  207,1|69,1|18,1|  314,1 |,53|282|,22,3|,2,3|572 |  371,1
------------------------------------------------------------------------------------------------------------------------------------,,,,,,,,,,,
Total reported| 3421 100|25457 100|10977 100| 1635 100|41490 100 |  149 100| 1749 100|  754 100|,,,,,,,,,73 100| 2725 100 |44215 100,,
|,|,|,|,|,|,||,,|,,||,
Percent reported|96.8|,96.4|,94.7|,90.9|,95.7 |,,92.5|94.1|,94.1|,,91.3|,94.0 |95.6,
|,|,|,|,|,|,||,,|,,||,
|,|,|,|,|,|,||,,|,,||,
NOT REPORTED|  113,|  956,|  618,|  164,| 1851,|,12|  109|,47,|,7,|  175| 2026,
------------------------------------------------------------------------------------------------------------------------------------,,,,,,,,,,,
Total| 3534,|26413,|11595,| 1799,|43341,|  161,| 1858|  801,,|,80,| 2900|46241,
|,|,|,|,|,|,||,,|,,||,
|,|,|,|,|,|,||,,|,,||,
|,|,|,|,|,|,||,,|,,||,
|,|,|,|,|,|,||,,|,,||,
|,|,|,|,|,|,||,,|,,||,
AVG MATH SCORE|6.83  |,7.08  |,6.67  |,6.32  |,6.92,|,7.51  |7.53  |,6.97  |,,5.90  |,7.33|6.95,
LESS THAN GRADE 6| 1445  42|10777  42| 6027  55|  986  60|19235  46 |,25  17|  414  24|  242  32|,33  45|  714  26 |19949  45
6TH THRU 8TH GRADE  | 1106  32| 7472  29| 2621  24|  332  20|11531  28 |,61  41|  542  31|  216  29|,20  27|  839  31 |12370  28
GRADE 9|  2708| 19508|  5665|724| 28587 |,18  12|  184  11|618|,45|  267  10 | 31257
GRADE 10|  2467| 18497|  4824|604| 26376 |,19  13|  176  10|618|,11|  2579 | 28947
GRADE 11|  1083|  9544|  2923|372| 13913 |,53|  1056|294|,45|  1435 | 15343
GRADE 12|  1665| 16967|  7707|  1268| 27587 |,75|825|284|,11|  1184 | 28767
MORE THAN GRADE 12  |802|  7533|  2122|211| 10663 |,149|  246  14|  117  16|,10  14|  387  14 | 14533
------------------------------------------------------------------------------------------------------------------------------------,,
Total reported| 3421 100|25451 100|10970 100| 1634 100|41476 100 |  149 100| 1749 100|  754 100|,,73 100| 2725 100 |44201 100
||||||,|||,||
Percent reported|96.8|96.4|94.6|90.8|95.7 |,92.5|94.1|94.1|,91.3|94.0 |95.6
||||||,|||,||
||||||,|||,||
NOT REPORTED|  113|  962|  625|  165| 1865|,12|  109|47|,7|  175| 2040
------------------------------------------------------------------------------------------------------------------------------------,,
Total| 3534|26413|11595| 1799|43341|  161,| 1858|  801|,80| 2900|46241
||||||,|||,||
||||||,|||,||
||||||,|||,||
||||||,|||,||
||||||,|||,||
AVG SPELLING SCORE  |6.82  |6.91  |6.03  |5.58  |6.62|,8.41  |8.42  |7.99  |,6.54  |8.25|6.72
ORPHANAGE|3,0|32,,0|23,,0|,9,1|67,,0 |,,00|,1,0|,1,0|,,00|2,,0 |69,,0
FATHER ONLY|  141,4|  693,,3|  295,,3|,31,2| 1160,,3 |,,21|,49,3|,20,3|,,45|75,,3 | 1235,,3
FTR MTR HD|  244,7| 1621,,6|  755,,7|,95,5| 2715,,6 |,,74|,86,5|,43,5|,,00|  136,,5 | 2851,,6
MOTHER ONLY| 1785  52|11671  45| 3689  32|  388  22|17533  41 |,,,,,,,,,,,73  45|  718  39|  246  31|,,,,,,25  32| 1062  37 |18595  41,,,,
MTR FTR HD|  711  21| 7847  30| 4988  44|  986  56|14532  34 |,,,,,,,,,,,45  28|  683  37|  378  48|,,,,,,38  49| 1144  40 |15676  35,,,,
OTH FEMALE|81,2|  557,,2|  259,,2|,50,3|  947,,2 |,,64|,45,2|,24,3|,,34|78,,3 | 1025,,2
OTH MALE|26,1|92,,0|51,,0|,9,1|  178,,0 |,,11|,2,0|,3,0|,,00|6,,0 |  184,,0
STEP-PARNTS|32,1|  436,,2|  158,,1|,26,1|  652,,2 |,,00|,5,0|,2,0|,,00|7,,0 |  659,,1
FOSTER HOME|37,1|  270,,1|  121,,1|,22,1|  450,,1 |,,64|,36,2|,12,2|,,11|55,,2 |  505,,1
GRAND PRNTS|  303,9| 2214,,9|  758,,7|  113,,6| 3388,,8 |,,19  12|  204  11|,,,60,8|,,56|  288  10 | 3676,,,,8
OTHER|85,2|  551,,2|  266,,2|,24,1|  926,,2 |,,21|,14,1|,3,0|,,23|21,,1 |  947,,2
------------------------------------------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,,,,,
Total reported| 3448 100|25984 100|11363 100| 1753 100|42548 100 |  161 100| 1843 100|  792 100|,,,,,,,,,,,,,,,,,78 100| 2874 100 |45422 100,,,,
|,|,,|,,|,,|,,|,,|,,|,,|,,|,,|,,
Percent reported|97.6|,98.4|,,98.0|,,,97.4|,98.2 |,,,,100.0|,99.2|,,98.9|,,,97.5|99.1 |,,98.2,,
|,|,,|,,|,,|,,|,,|,,|,,|,,|,,|,,
|,|,,|,,|,,|,,|,,|,,|,,|,,|,,|,,
NOT RPTD|86,|  429,,|  232,,|,46,|  793,,|,,0|,15,|,9,|,,2|26,,|  819,,
FULL TIME|  940  29|13095  53| 6017  56|  724  45|20776  52 |,46  32|  687  43|  263  38|,18  27| 1014  40 |21790  51
PART TIME|  439  14| 2421  10|  7207|966| 36769 |,15  10|  1016|396|,11|  1566 | 38329
UNEMPL < 6M|  368  11| 3000  12| 1182  11|  164  10| 4714  12 |,17  12|  218  14|99  14|,11  16|  345  14 | 5059  12
UNEMPL > 6M|  348  11| 3682  15| 1934  18|  340  21| 6304  16 |,17  12|  293  18|  160  23|,17  25|  487  19 | 6791  16
NEVER WORKD|  943  29| 16377|  1461|70| 27337 |,37  26|  187  12|325|,57|  261  10 | 29947
STUDENT|  1505|  1861|140|20|  3521 |,107|101|41|,00|241 |  3761
INCAPABLE|160|  4712|  7447|  275  17| 15064 |,21|  1087|  101  14|,15  22|  2269 | 17324
OTHER|00|00|00|00|00 |,00|00|00|,00|00 |00
------------------------------------------------------------------------------------------------------------------------------------,,
Total reported| 3204 100|24492 100|10757 100| 1608 100|40061 100 |  144 100| 1604 100|  698 100|,,67 100| 2513 100 |42574 100
||||||,|||,||
Percent reported|90.7|92.7|92.8|89.4|92.4 |,89.4|86.3|87.1|,83.8|86.7 |92.1
||||||,|||,||
||||||,|||,||
NOT RPTD|  330| 1921|  838|  191| 3280|,17|  254|  103|,13|  387| 3667
MARRIED,|48,,1| 2782  11| 2093  18|  486  28| 5409  13 |,1,1|  244  13|  145  18|,79|  397  14 | 5806  13
SEPARATED,|9,,0| 10334| 10559|  189  11| 22865 |,4,2|  213  12|  108  14|,68|  331  12 | 26176
DIVORCED,|5,,0| 17407| 2488  22|  504  29| 4737  11 |,2,1|  200  11|  152  19|,17  22|  371  13 | 5108  11
WIDOWED,|5,,0|  1030|  2232|  1368|  4671 |,0,0|332|557|,34  44|  1224 |  5891
COMMON LAW,|  124,,4| 2826  11| 1297  11|  1529| 4399  10 |,3,2|855|537|,23|  1435 | 4542  10
OTHER,|0,,0|130|30|30|190 |,0,0|10|10|,00|20 |210
"",|,|,|,|,|,|,|,|,|,|,|
Percent reported,|,97.7|98.6|,98.2|,,98.0|98.4 |,,100.0|,99.2|,99.1|,97.5|,99.2 |98.4
"",|,|,|,|,|,|,|,|,|,|,|
"",|,|,|,|,|,|,|,|,|,|,|
NOT RPTD,|,83|  382,|  212,|,36|  713,|,0|,15|,7|,2|,24|  737
THREE CHILDREN|,36,4| 2351  15| 1538  18|  299  20| 4224  16 |,6,8|  390  26|  174  25|,20  28|  590  25 | 4814  17
FOUR CHILDREN|,7,1| 10847|  7749|  180  12| 20458 |,0,0|  173  12|91  13|,11  15|  275  12 | 23208
FIVE CHILDREN|,2,0|  4543|  4325|  1128| 10004 |,0,0|755|345|,11|  1105 | 11104
MORE THAN 5 CHILDREN|,0,0|  3312|  3644|  179  12|  8743 |,0,0|604|345|,9  13|  1034 |  9773
------------------------------------------------------------------------------------------------------------------------------------,,,,,
Total reported|  833 100|15609 100| 8415 100| 1484 100|26341 100 |,,,71 100| 1502 100|  692 100|,,72 100| 2337 100 |28678 100
|,,|||||,,|||,||
Percent reported|,23.6|,59.1|72.6|82.5|60.8 |,44.1|,80.8|86.4|,90.0|80.6 |62.0
|,,|||||,,|||,||
|,,|||||,,|||,||
NOT REPORTED| 2701,,|10804| 3180|  315|17000|,90,|  356|  109|,8|  563|17563
------------------------------------------------------------------------------------------------------------------------------------,,,,,
Total| 3534,,|26413|11595| 1799|43341|  161,,| 1858|  801|,80| 2900|46241
|,,|||||,,|||,||
|,,|||||,,|||,||
|,,|||||,,|||,||
|,,|||||,,|||,||
|,,|||||,,|||,||
AVG NUM CHILDREN|,1.31  |,2.00  |2.35  |3.04  |2.15|,1.42  |,2.59  |2.67  |,3.15  |2.59|2.18
ISLAM|67,2|  960,4|  349,3|,30,2| 1406,3 |,,53|,16,1|,5,1|,,00|26,,1 | 1432,3
CATHOLIC|  137,4| 1012,4|  396,4|,75,4| 1620,4 |,,32|,83,5|,36,5|,,34|  125,,4 | 1745,4
BAPTIST| 1383  41|12239  48| 6440  58|  973  57|21035  50 |,,,,,,,,89  55| 1131  62|  512  65|,,,,,,49  65| 1781  62 |22816  51,,,
METHODIST|52,2|  472,2|  393,4|  112,,7| 1029,2 |,,64|,53,3|,48,6|,,57|  112,,4 | 1141,3
EPISCOPLN|5,0|36,0|24,0|,10,1|75,0 |,,00|,4,0|,4,1|,,11|9,,0 |84,0
PRESBYTRN|3,0|48,0|33,0|,15,1|99,0 |,,00|,0,0|,3,0|,,34|6,,0 |  105,0
CHC OF GOD|40,1|  274,1|  146,1|,34,2|  494,1 |,,11|,33,2|,12,2|,,45|50,,2 |  544,1
HOLINESS|55,2|  909,4|  555,5|,96,6| 1615,4 |,,74|  188  10|,,,79  10|,,,57|  279  10 | 1894,,,4
JEWISH|1,0|21,0|11,0|,4,0|37,0 |,,00|,0,0|,1,0|,,00|1,,0 |38,0
ANGLICAN|0,0|4,0|3,0|,0,0|7,0 |,,00|,1,0|,0,0|,,00|1,,0 |8,0
GRK ORTHDX|0,0|1,0|1,0|,1,0|3,0 |,,00|,0,0|,0,0|,,00|0,,0 |3,0
HINDU|0,0|2,0|0,0|,0,0|2,0 |,,00|,0,0|,0,0|,,00|0,,0 |2,0
BUDDHIST|8,0|25,0|3,0|,0,0|36,0 |,,00|,0,0|,0,0|,,00|0,,0 |36,0
TAOIST|0,0|2,0|1,0|,0,0|3,0 |,,00|,0,0|,0,0|,,00|0,,0 |3,0
SHINTOIST|1,0|5,0|5,0|,0,0|11,0 |,,00|,0,0|,0,0|,,00|0,,0 |11,0
SEVEN D AD|11,0|54,0|34,0|,9,1|  108,0 |,,11|,7,0|,4,1|,,00|12,,0 |  120,0
JEHOVAH WT|30,1|  217,1|96,1|,8,0|  351,1 |,,21|,13,1|,8,1|,,00|23,,1 |  374,1
LATR DAY S|4,0|18,0|14,0|,5,0|41,0 |,,00|,5,0|,0,0|,,00|5,,0 |46,0
QUAKER|0,0|0,0|0,0|,0,0|0,0 |,,00|,0,0|,0,0|,,00|0,,0 |0,0
OTHER PROD|  434  13| 2426  10|  640,,,6|  102,,6| 3602,9 |,,30  19|  177  10|,,,51,6|,,23|  260,,9 | 3862,9
NONE|  754  22| 4543  18| 1257  11|  132,,,,,8| 6686  16 |,,,64|,52,3|,3,0|,,00|61,,2 | 6747  15,
OTHER|  408  12| 2262,,9|  720,6|  109,,6| 3499,8 |,,117|,69,4|,22,3|,,34|  105,,4 | 3604,8
------------------------------------------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
Total reported| 3393 100|25530 100|11121 100| 1715 100|41759 100 |  161 100| 1832 100|  788 100|,,,,,,,,,,,,,,75 100| 2856 100 |44615 100,,,
|,|,|,|,,|,|,,|,,|,,|,,|,,|,
Percent reported|96.0|,96.7|,95.9|,,95.3|,96.3 |,,,100.0|,98.6|,,98.4|,,,93.8|98.5 |,,96.5,
|,|,|,|,,|,|,,|,,|,,|,,|,,|,
|,|,|,|,,|,|,,|,,|,,|,,|,,|,
NOT RPTD|  141,|  883,|  474,|,84,| 1582,|,,0|,26,|,13,|,,5|44,,| 1626,
CRIMINLTY| 1116  22| 7783  23| 3285  25|  387  24|12571  24 |,65  18|  678  18|  287  20|,19  15| 1049  18 |13620  23
ALCOHOLISM|  481  10| 4043  12| 2205  17|  291  18| 7020  13 |,39  11|  467  12|  204  14|,21  17|  731  13 | 7751  13
DRUG ABUSE|  4319| 24487|  8627|634| 38047 |,42  12|  3429|  1309|,76|  5219 | 43257
DOMINERING|90|850|510|60|  1510 |,236|  376  10|  186  13|,18  14|  603  11 |  7541
MIGRANT|230|  2171|  1391|91|  3881 |,10|120|30|,00|160 |  4041
INFL BTGS|862|  8983|  5294|  1077| 16203 |,206|  2747|  1238|,108|  4278 | 20473
PERMISSIVE|50|510|380|91|  1030 |,298|  2226|614|,43|  3166 |  4191
FATH ABSNT| 2187  44|14097  42| 4483  34|  516  32|21283  40 |,88  25|  828  22|  272  19|,26  21| 1214  21 |22497  38
MOTH ABSNT|  591  12| 3493  10| 1294  10|  182  11| 5560  10 |,267|  2436|806|,13  10|  3626 | 5922  10
NONE|331|  3841|  1771|262|  6201 |,226|  3168|  1087|,76|  4538 | 10732
------------------------------------------------------------------------------------------------------------------------------------,,
Total reported| 4962 100|33499 100|13063 100| 1596 100|53120 100 |  355 100| 3758 100| 1454 100|  125 100| 5692 100 |58812 100,,
||||||,|||,||
Percent reported|78.7|73.1|66.0|55.4|70.9 |,84.5|81.5|78.0|,66.3|80.3 |71.5
||||||,|||,||
||||||,|||,||
OTHER|  751| 7111| 3937|  802|12601|,25|  343|  176|,27|  571|13172
ALCOHOLIC|71,1| 1107,2|  950,4|  173,6| 2301,3 |,,73|  150,5|  111,8|,,109|  278,6 | 25793
ALCOH ABSE|  682  11| 6453  13| 3383  15|  439  15|10957  14 |,,,,,,,125|  221,7|  118,8|,,12  10|  363,7 |11320  13
DRUG EXP| 1193  19| 8795  18| 3274  15|  266,,,,9|13528  17 |,,,26  10|  235,7|  104,7|,,54|  370,7 |13898  16
DRUG ABSE| 1195  19| 9121  18| 4226  19|  244,,,,9|14786  18 |,,,57  21|  877  28|  380  26|,,,,119| 1325  26 |16111  19,
NARC ADDCT|35,1|  621,1|  447,2|24,1| 1127,1 |,,00|45,1|44,3|,,22|91,2 | 12181
EPILEPTIC|20,0|  287,1|  198,1|35,1|  540,1 |,,42|81,3|37,3|,,33|  125,2 |  6651
MANIPULTVE| 1005  16| 5843  12| 1917,,,9|  203,7| 8968  11 |,,,21|49,2|25,2|,,22|78,2 | 9046  11
ASSAULTIVE| 1453  23|10606  21| 4426  20|  716  25|17201  21 |,,,,,,,68  26|  598  19|  258  18|,,,,21  18|  945  19 |18146  21,
ESCPE TEND|74,1| 1107,2|  723,3|  124,4| 2028,3 |,,42|88,3|45,3|,,22|  139,3 | 21673
SUICIDAL|  122,2| 1057,2|  495,2|69,2| 1743,2 |,,156|  177,6|73,5|,,65|  271,5 | 20142
WITHDRAWN|20,0|  175,0|98,0|21,1|  314,0 |,,135|96,3|38,3|,,43|  151,3 |  4651
PR RLTY CT|36,1|  374,1|  260,1|34,1|  704,1 |,,145|96,3|40,3|,,43|  154,3 |  8581
HOMOSEXUAL|11,0|  153,0|78,0|20,1|  262,0 |,,156|  113,4|33,2|,,00|  161,3 |  4230
NONE|83,1| 1090,2|  645,3|  201,7| 2019,2 |,,00|22,1|26,2|,,119|59,1 | 20782
OTHER|37,1|  484,1|  343,2|89,3|  953,1 |,,00|15,0|10,1|,,65|31,1 |  9841
NOT RPTD|  342,5| 2000,4|  680,3|  183,6| 3205,4 |,,28  11|  315  10|  111,,8|,,18  15|  472,9 | 36774
------------------------------------------------------------------------------------------------------------------------------------,,,,,,,,,,,,
Total reported| 6405 100|49420 100|22167 100| 2851 100|80843 100 |  266 100| 3178 100| 1454 100|  117 100| 5015 100 |85858 100,,,,,,,,,,,,
|,|,|,|,|,|,,|,|,|,,|,|
Percent reported|99.3|,99.4|,99.8|,99.4|,99.5 |,,,99.4|100.0|,99.9|,,,100.0|99.9 |,99.5
|,|,|,|,|,|,,|,|,|,,|,|
|,|,|,|,|,|,,|,|,|,,|,|
UNKNOWN|26,|  147,|24,|10,|  207,|,,1|0,|1,|,,0|2,|  209
"",|,|,|,|,|,|,|,|,|,|,|
Percent reported,|,98.1|98.5|,98.2|,,98.4|98.4 |,,95.7|,95.9|,96.0|,95.0|95.9 |,98.2
"",|,|,|,|,|,|,|,|,|,|,|
"",|,|,|,|,|,|,|,|,|,|,|
NOT REPORTED,|,67|  399,|  203,|,29|  698,|,7|,76|,32|,4|  119,|  817
DIAG INCOM|1,0|9,,0|5,,0|,1,0|16,,0 |,,00|0,,0|,0,0|,,00|0,,0 |16,,0
WRK RELEAS|0,0|1,,0|1,,0|,0,0|2,,0 |,,00|0,,0|,0,0|,,00|0,,0 |2,,0
TRUSTY|48,1| 1336,,5|  826,,7|,69,4| 2279,,5 |,,11|  110,,6|,70,9|,,45|  185,,6 | 2464,,5
MINIMUM|  971  27| 8744  33| 4222  36|  634  35|14571  34 |,,,,,,,,,,,57  35| 1034  56|  466  58|,,,,,,52  65| 1609  55 |16180  35,,,,
MEDIUM| 1539  44|10335  39| 4635  40|  868  48|17377  40 |,,,,,,,,,,,60  37|  495  27|  190  24|,,,,,,20  25|  765  26 |18142  39,,,,
CLOSE|  677  19| 4234  16| 1283  11|  162,,,,,,,9| 6356  15 |,,,,28  17|  136,,7|,34,4|,,23|  200,,7 | 6556  14,,
MAXIMUM|29,1|  530,,2|  182,,2|,23,1|  764,,2 |,,00|4,,0|,1,0|,,00|5,,0 |  769,,2
DIAGNOSTIC|  269,8| 1224,,5|  441,,4|,42,2| 1976,,5 |,,159|79,,4|,40,5|,,23|  136,,5 | 2112,,5
------------------------------------------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,,,,,
Total reported| 3534 100|26413 100|11595 100| 1799 100|43341 100 |  161 100| 1858 100|  801 100|,,,,,,,,,,,,,,,,,80 100| 2900 100 |46241 100,,,,
|,|,,|,,|,,|,,|,,|,,|,,|,,|,,|,,
Percent reported|100.0|,100.0|,,100.0|,,,100.0|,100.0 |,,,,100.0|100.0|,,,100.0|,,,100.0|100.0 |,,100.0,,
|,|,,|,,|,,|,,|,,|,,|,,|,,|,,|,,
|,|,,|,,|,,|,,|,,|,,|,,|,,|,,|,,
NOT RPTD|0,|0,,|0,,|,0,|0,,|,,0|0,,|,0,|,,0|0,,|0,,
